platform,account_id,post_id,published_at,likes,comments,metrics_observed_at,source,measurement_protocol
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0025,2025-02-02T05:00:00-04:00,54,4,2025-02-04T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0026,2025-02-02T06:00:00-04:00,49,4,2025-02-04T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0028,2025-02-02T11:00:00-04:00,83,8,2025-02-04T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0027,2025-02-02T15:00:00-04:00,79,7,2025-02-04T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0027,2025-02-02T19:00:00-04:00,88,2,2025-02-04T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0032,2025-02-02T20:00:00-04:00,34,1,2025-02-04T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0029,2025-02-03T03:00:00-04:00,45,0,2025-02-05T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0033,2025-02-03T04:00:00-04:00,47,1,2025-02-05T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0028,2025-02-03T05:00:00-04:00,110,9,2025-02-05T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0030,2025-02-03T06:00:00-04:00,86,5,2025-02-05T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0034,2025-02-03T09:00:00-04:00,127,6,2025-02-05T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0028,2025-02-03T10:00:00-04:00,132,7,2025-02-05T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0035,2025-02-03T12:00:00-04:00,67,4,2025-02-05T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0031,2025-02-03T19:00:00-04:00,90,7,2025-02-05T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0029,2025-02-04T03:00:00-04:00,52,4,2025-02-06T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0026,2025-02-04T04:00:00-04:00,77,5,2025-02-06T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0029,2025-02-04T06:00:00-04:00,54,2,2025-02-06T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0030,2025-02-04T11:00:00-04:00,147,13,2025-02-06T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0030,2025-02-05T03:00:00-04:00,62,5,2025-02-07T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0031,2025-02-05T03:00:00-04:00,43,0,2025-02-07T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0031,2025-02-05T04:00:00-04:00,67,5,2025-02-07T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0029,2025-02-05T07:00:00-04:00,62,5,2025-02-07T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0036,2025-02-05T08:00:00-04:00,47,5,2025-02-07T08:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0032,2025-02-05T11:00:00-04:00,141,12,2025-02-07T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0037,2025-02-05T12:00:00-04:00,46,5,2025-02-07T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0033,2025-02-05T14:00:00-04:00,150,17,2025-02-07T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0032,2025-02-05T20:00:00-04:00,97,9,2025-02-07T20:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0033,2025-02-05T21:00:00-04:00,83,3,2025-02-07T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0034,2025-02-05T23:00:00-04:00,58,1,2025-02-07T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0035,2025-02-06T04:00:00-04:00,50,4,2025-02-08T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0036,2025-02-06T07:00:00-04:00,58,7,2025-02-08T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0030,2025-02-06T09:00:00-04:00,47,1,2025-02-08T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0038,2025-02-06T11:00:00-04:00,48,4,2025-02-08T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0037,2025-02-06T12:00:00-04:00,132,9,2025-02-08T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0032,2025-02-06T13:00:00-04:00,96,11,2025-02-08T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0034,2025-02-06T16:00:00-04:00,127,7,2025-02-08T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0033,2025-02-07T05:00:00-04:00,36,1,2025-02-09T05:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0027,2025-02-07T11:00:00-04:00,94,9,2025-02-09T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0028,2025-02-07T17:00:00-04:00,170,12,2025-02-09T17:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0038,2025-02-07T19:00:00-04:00,51,5,2025-02-09T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0031,2025-02-08T05:00:00-04:00,152,11,2025-02-10T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0035,2025-02-08T06:00:00-04:00,52,5,2025-02-10T06:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0034,2025-02-08T07:00:00-04:00,33,1,2025-02-10T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0039,2025-02-08T17:00:00-04:00,75,4,2025-02-10T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0032,2025-02-08T18:00:00-04:00,141,8,2025-02-10T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0040,2025-02-08T19:00:00-04:00,23,0,2025-02-10T19:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0039,2025-02-08T21:00:00-04:00,20,4,2025-02-10T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0041,2025-02-08T22:00:00-04:00,18,0,2025-02-10T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0042,2025-02-08T23:00:00-04:00,37,2,2025-02-10T23:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0035,2025-02-09T03:00:00-04:00,31,3,2025-02-11T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0043,2025-02-09T07:00:00-04:00,35,0,2025-02-11T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0036,2025-02-09T10:00:00-04:00,58,3,2025-02-11T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0033,2025-02-09T17:00:00-04:00,178,15,2025-02-11T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0034,2025-02-10T00:00:00-04:00,163,9,2025-02-12T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0036,2025-02-10T08:00:00-04:00,40,3,2025-02-12T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0029,2025-02-10T18:00:00-04:00,50,5,2025-02-12T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0037,2025-02-10T18:00:00-04:00,39,1,2025-02-12T18:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0038,2025-02-10T21:00:00-04:00,50,6,2025-02-12T21:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0030,2025-02-11T00:00:00-04:00,58,6,2025-02-13T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0035,2025-02-11T02:00:00-04:00,72,7,2025-02-13T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0036,2025-02-11T05:00:00-04:00,73,8,2025-02-13T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0037,2025-02-11T08:00:00-04:00,52,5,2025-02-13T08:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0031,2025-02-11T12:00:00-04:00,41,6,2025-02-13T12:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0044,2025-02-12T04:00:00-04:00,37,2,2025-02-14T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0039,2025-02-12T04:00:00-04:00,35,4,2025-02-14T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0037,2025-02-12T11:00:00-04:00,100,9,2025-02-14T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0045,2025-02-13T00:00:00-04:00,52,3,2025-02-15T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0040,2025-02-13T01:00:00-04:00,24,0,2025-02-15T01:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0038,2025-02-13T02:00:00-04:00,142,8,2025-02-15T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0046,2025-02-13T04:00:00-04:00,36,0,2025-02-15T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0040,2025-02-13T11:00:00-04:00,95,4,2025-02-15T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0039,2025-02-13T14:00:00-04:00,57,5,2025-02-15T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0038,2025-02-13T16:00:00-04:00,115,7,2025-02-15T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0040,2025-02-13T22:00:00-04:00,234,20,2025-02-15T22:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0032,2025-02-14T04:00:00-04:00,35,3,2025-02-16T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0047,2025-02-14T07:00:00-04:00,57,2,2025-02-16T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0041,2025-02-14T10:00:00-04:00,119,11,2025-02-16T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0033,2025-02-14T13:00:00-04:00,80,0,2025-02-16T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0041,2025-02-14T17:00:00-04:00,20,2,2025-02-16T17:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0041,2025-02-14T18:00:00-04:00,337,30,2025-02-16T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0042,2025-02-14T21:00:00-04:00,17,0,2025-02-16T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0042,2025-02-15T00:00:00-04:00,359,28,2025-02-17T00:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0039,2025-02-15T14:00:00-04:00,123,6,2025-02-17T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0043,2025-02-16T04:00:00-04:00,128,8,2025-02-18T04:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0042,2025-02-16T13:00:00-04:00,161,12,2025-02-18T13:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0040,2025-02-16T13:00:00-04:00,78,9,2025-02-18T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0034,2025-02-16T15:00:00-04:00,110,7,2025-02-18T15:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0041,2025-02-16T16:00:00-04:00,101,8,2025-02-18T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0044,2025-02-17T07:00:00-04:00,151,12,2025-02-19T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0035,2025-02-17T16:00:00-04:00,88,6,2025-02-19T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0042,2025-02-18T02:00:00-04:00,37,1,2025-02-20T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0043,2025-02-18T04:00:00-04:00,58,2,2025-02-20T04:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0036,2025-02-18T14:00:00-04:00,46,3,2025-02-20T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0043,2025-02-18T15:00:00-04:00,74,5,2025-02-20T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0048,2025-02-19T03:00:00-04:00,111,8,2025-02-21T03:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0037,2025-02-19T07:00:00-04:00,20,0,2025-02-21T07:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0044,2025-02-19T10:00:00-04:00,78,6,2025-02-21T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0038,2025-02-19T16:00:00-04:00,58,3,2025-02-21T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0039,2025-02-19T19:00:00-04:00,69,6,2025-02-21T19:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0045,2025-02-20T06:00:00-04:00,126,10,2025-02-22T06:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0040,2025-02-20T07:00:00-04:00,30,0,2025-02-22T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0041,2025-02-20T11:00:00-04:00,32,2,2025-02-22T11:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0045,2025-02-20T16:00:00-04:00,121,7,2025-02-22T16:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0044,2025-02-20T20:00:00-04:00,32,7,2025-02-22T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0046,2025-02-20T20:00:00-04:00,135,10,2025-02-22T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0047,2025-02-21T20:00:00-04:00,118,9,2025-02-23T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0046,2025-02-22T10:00:00-04:00,159,14,2025-02-24T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0048,2025-02-22T13:00:00-04:00,132,11,2025-02-24T13:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0043,2025-02-22T15:00:00-04:00,53,0,2025-02-24T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0049,2025-02-23T00:00:00-04:00,31,0,2025-02-25T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0042,2025-02-23T09:00:00-04:00,28,5,2025-02-25T09:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0050,2025-02-23T14:00:00-04:00,46,1,2025-02-25T14:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0047,2025-02-23T14:00:00-04:00,103,7,2025-02-25T14:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0051,2025-02-23T18:00:00-04:00,61,4,2025-02-25T18:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0043,2025-02-23T22:00:00-04:00,85,4,2025-02-25T22:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0048,2025-02-23T23:00:00-04:00,215,17,2025-02-25T23:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0052,2025-02-24T02:00:00-04:00,28,1,2025-02-26T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0044,2025-02-24T11:00:00-04:00,58,5,2025-02-26T11:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0044,2025-02-24T12:00:00-04:00,38,0,2025-02-26T12:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0049,2025-02-24T20:00:00-04:00,116,14,2025-02-26T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0049,2025-02-25T01:00:00-04:00,45,2,2025-02-27T01:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0053,2025-02-25T02:00:00-04:00,32,3,2025-02-27T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_03,synthetic_facebook_03_post_0045,2025-02-25T02:00:00-04:00,47,0,2025-02-27T02:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0045,2025-02-25T10:00:00-04:00,52,3,2025-02-27T10:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0050,2025-02-25T10:00:00-04:00,37,4,2025-02-27T10:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0054,2025-02-25T16:00:00-04:00,77,8,2025-02-27T16:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0046,2025-02-25T20:00:00-04:00,21,3,2025-02-27T20:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0050,2025-02-26T03:00:00-04:00,83,9,2025-02-28T03:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_01,synthetic_instagram_01_post_0045,2025-02-26T05:00:00-04:00,48,2,2025-02-28T05:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0051,2025-02-26T07:00:00-04:00,39,1,2025-02-28T07:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_02,synthetic_facebook_02_post_0055,2025-02-26T15:00:00-04:00,48,5,2025-02-28T15:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0047,2025-02-26T21:00:00-04:00,18,1,2025-02-28T21:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_02,synthetic_instagram_02_post_0051,2025-02-27T00:00:00-04:00,128,13,2025-03-01T00:00:00-04:00,synthetic,synthetic_fixed_48h
facebook,synthetic_facebook_01,synthetic_facebook_01_post_0048,2025-02-27T02:00:00-04:00,9,1,2025-03-01T02:00:00-04:00,synthetic,synthetic_fixed_48h
instagram,synthetic_instagram_03,synthetic_instagram_03_post_0052,2025-02-27T13:00:00-04:00,68,3,2025-03-01T13:00:00-04:00,synthetic,synthetic_fixed_48h
